ref_organ,ref_organ_part,parent,child,parent_label,child_label
https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#VH_M_left_hepatic_artery,FMA:14779,UBERON:0001639,Left hepatic artery,hepatic portal vein
https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#VH_M_descending_aorta_b,UBERON:0001514,UBERON:0001142,descending aorta,left renal vein
https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#VH_M_renal_vein_L,UBERON:0001142,UBERON:0001514,left renal vein,descending aorta
https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#VH_M_brachiocephalic_vein_L,FMA:4761,FMA:4720,Left brachiocephalic vein,superior vena cava
https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#VH_M_superior_vena_cava,FMA:4720,FMA:4761,superior vena cava,Left brachiocephalic vein
https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#VH_M_pulmonary_artery_L,UBERON:0001652,FMA:49916,left pulmonary artery,left superior pulmonary vein
https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#VH_M_pulmonary_vein_L_sup,FMA:49916,UBERON:0001652,left superior pulmonary vein,left pulmonary artery
https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#VH_M_aortic_arch,UBERON:0001508,UBERON:0001529,arch of aorta,brachiocephalic artery
https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#VH_M_brachiocephalic_artery_a,UBERON:0001529,UBERON:0001508,brachiocephalic artery,arch of aorta
https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#VH_M_left_colic_artery,FMA:14826,UBERON:0035180,Left colic artery,sigmoid artery
https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#VH_M_sigmoid_artery_c,UBERON:0035180,FMA:14826,sigmoid artery,Left colic artery
https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#VH_M_inferior_vena_cava_a,FMA:10951,FMA:14340,inferior vena cava,Middle hepatic vein
https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#VH_M_middle_hepatic_vein,FMA:14340,FMA:10951,Middle hepatic vein,inferior vena cava
https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#VH_M_inferior_mesenteric_artery,UBERON:0001183,UBERON:0035180,inferior mesenteric artery,sigmoid artery
https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#VH_M_sigmoid_artery_c,UBERON:0035180,UBERON:0001183,sigmoid artery,inferior mesenteric artery
https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#Allen_cingulate_gyrus_caudal_posterior_part_L,UBERON:0002740,UBERON:0006093,posterior cingulate gyrus,precuneus cortex
https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#Allen_precuneus_L,UBERON:0006093,UBERON:0002740,precuneus cortex,posterior cingulate gyrus
https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#Allen_cuneus_L,UBERON:0006092,UBERON:0006093,cuneus cortex,precuneus cortex
https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#Allen_precuneus_L,UBERON:0006093,UBERON:0006092,precuneus cortex,cuneus cortex
https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#Allen_parietal_operculum_L,UBERON:0002911,UBERON:0002703,parietal operculum,primary motor cortex
https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#Allen_primary_motor_cortex_L,UBERON:0002703,UBERON:0002911,primary motor cortex,parietal operculum
https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#Allen_parietal_operculum_R,UBERON:0002911,UBERON:0022268,parietal operculum,planum temporale
https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#Allen_planum_temporale_R,UBERON:0022268,UBERON:0002911,planum temporale,parietal operculum
https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#Allen_precuneus_L,UBERON:0006093,UBERON:0002948,precuneus cortex,superior occipital gyrus
https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#Allen_superior_occipital_gyrus_L,UBERON:0002948,UBERON:0006093,superior occipital gyrus,precuneus cortex
https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#Allen_paracentral_lobule_rostral_part_L,UBERON:0035932,UBERON:0002703,anterior segment of paracentral lobule,primary motor cortex
https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#Allen_primary_motor_cortex_L,UBERON:0002703,UBERON:0035932,primary motor cortex,anterior segment of paracentral lobule
https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#Allen_postcentral_gyrus_L,UBERON:0002581,UBERON:0002703,postcentral gyrus,primary motor cortex
https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#Allen_primary_motor_cortex_L,UBERON:0002703,UBERON:0002581,primary motor cortex,postcentral gyrus
https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#Allen_cuneus_L,UBERON:0006092,UBERON:0002948,cuneus cortex,superior occipital gyrus
https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#Allen_superior_occipital_gyrus_L,UBERON:0002948,UBERON:0006092,superior occipital gyrus,cuneus cortex
https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#Allen_cingulate_gyrus_caudal_posterior_part_L,UBERON:0002740,UBERON:0035932,posterior cingulate gyrus,anterior segment of paracentral lobule
https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#Allen_paracentral_lobule_rostral_part_L,UBERON:0035932,UBERON:0002740,anterior segment of paracentral lobule,posterior cingulate gyrus
https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#Allen_parietal_operculum_L,UBERON:0002911,UBERON:0002581,parietal operculum,postcentral gyrus
https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#Allen_postcentral_gyrus_L,UBERON:0002581,UBERON:0002911,postcentral gyrus,parietal operculum
https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#Allen_parietal_operculum_L,UBERON:0002911,UBERON:0022268,parietal operculum,planum temporale
https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#Allen_planum_temporale_L,UBERON:0022268,UBERON:0002911,planum temporale,parietal operculum
https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#Allen_parietal_operculum_L,UBERON:0002911,UBERON:0002703,parietal operculum,primary motor cortex
https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#Allen_primary_motor_cortex_L,UBERON:0002703,UBERON:0002911,primary motor cortex,parietal operculum
https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#Allen_precuneus_L,UBERON:0006093,UBERON:0002948,precuneus cortex,superior occipital gyrus
https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#Allen_superior_occipital_gyrus_L,UBERON:0002948,UBERON:0006093,superior occipital gyrus,precuneus cortex
https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#Allen_parietal_operculum_L,UBERON:0002911,UBERON:0002581,parietal operculum,postcentral gyrus
https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#Allen_postcentral_gyrus_L,UBERON:0002581,UBERON:0002911,postcentral gyrus,parietal operculum
https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#Allen_cingulate_gyrus_caudal_posterior_part_L,UBERON:0002740,UBERON:0006093,posterior cingulate gyrus,precuneus cortex
https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#Allen_precuneus_L,UBERON:0006093,UBERON:0002740,precuneus cortex,posterior cingulate gyrus
https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#Allen_postcentral_gyrus_L,UBERON:0002581,UBERON:0002703,postcentral gyrus,primary motor cortex
https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#Allen_primary_motor_cortex_L,UBERON:0002703,UBERON:0002581,primary motor cortex,postcentral gyrus
https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#Allen_cuneus_L,UBERON:0006092,UBERON:0006093,cuneus cortex,precuneus cortex
https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#Allen_precuneus_L,UBERON:0006093,UBERON:0006092,precuneus cortex,cuneus cortex
https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#Allen_parietal_operculum_L,UBERON:0002911,UBERON:0022268,parietal operculum,planum temporale
https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#Allen_planum_temporale_L,UBERON:0022268,UBERON:0002911,planum temporale,parietal operculum
https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#Allen_cingulate_gyrus_caudal_posterior_part_L,UBERON:0002740,UBERON:0035932,posterior cingulate gyrus,anterior segment of paracentral lobule
https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#Allen_paracentral_lobule_rostral_part_L,UBERON:0035932,UBERON:0002740,anterior segment of paracentral lobule,posterior cingulate gyrus
https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#Allen_cuneus_L,UBERON:0006092,UBERON:0002948,cuneus cortex,superior occipital gyrus
https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#Allen_superior_occipital_gyrus_L,UBERON:0002948,UBERON:0006092,superior occipital gyrus,cuneus cortex
https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#Allen_parietal_operculum_R,UBERON:0002911,UBERON:0022268,parietal operculum,planum temporale
https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#Allen_planum_temporale_R,UBERON:0022268,UBERON:0002911,planum temporale,parietal operculum
https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#Allen_paracentral_lobule_rostral_part_L,UBERON:0035932,UBERON:0002703,anterior segment of paracentral lobule,primary motor cortex
https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#Allen_primary_motor_cortex_L,UBERON:0002703,UBERON:0035932,primary motor cortex,anterior segment of paracentral lobule
https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#VH_F_aqueous_humor_L,FMA:58821,UBERON:0005969,Aqueous humor of left eyeball,eye trabecular meshwork
https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#VH_F_trabecular_meshwork_L,UBERON:0005969,FMA:58821,eye trabecular meshwork,Aqueous humor of left eyeball
https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#VH_F_lens_L,FMA:58243,FMA:58840,Left lens,Suspensory ligament of left lens
https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#VH_F_suspensory_ligament_of_lens_L,FMA:58840,FMA:58243,Suspensory ligament of left lens,Left lens
https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#VH_F_ciliary_processes_L,UBERON:0010427,FMA:261238,ciliary processes,Humor of left vitreous body
https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#VH_F_vitreous_humor_L,FMA:261238,UBERON:0010427,Humor of left vitreous body,ciliary processes
https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#VH_F_optic_disc_L,FMA:58636,FMA:58303,Left optic disc,Left retina
https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#VH_F_retina_L,FMA:58303,FMA:58636,Left retina,Left optic disc
https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#VH_F_ciliary_body_L,FMA:58297,FMA:58237,Left ciliary body,Left iris
https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#VH_F_iris_L,FMA:58237,FMA:58297,Left iris,Left ciliary body
https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#VH_F_ciliary_body_L,FMA:58297,FMA:58602,Left ciliary body,Left ora serrata
https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#VH_F_ora_serrata_of_retina_L,FMA:58602,FMA:58297,Left ora serrata,Left ciliary body
https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#VH_F_ciliary_body_L,FMA:58297,FMA:58300,Left ciliary body,Left choroid
https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#VH_F_optic_choroid_L,FMA:58300,FMA:58297,Left choroid,Left ciliary body
https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#VH_F_schlemms_canal_L,FMA:51875,UBERON:0005969,Left scleral venous sinus,eye trabecular meshwork
https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#VH_F_trabecular_meshwork_L,UBERON:0005969,FMA:51875,eye trabecular meshwork,Left scleral venous sinus
https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#VH_F_macula_lutea_L,FMA:58639,FMA:58303,Left macula lutea,Left retina
https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#VH_F_retina_L,FMA:58303,FMA:58639,Left retina,Left macula lutea
https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#VH_F_optic_choroid_L,FMA:58300,FMA:58303,Left choroid,Left retina
https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#VH_F_retina_L,FMA:58303,FMA:58300,Left retina,Left choroid
https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#VH_F_ciliary_processes_L,UBERON:0010427,FMA:58840,ciliary processes,Suspensory ligament of left lens
https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#VH_F_suspensory_ligament_of_lens_L,FMA:58840,UBERON:0010427,Suspensory ligament of left lens,ciliary processes
https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#VH_F_macula_lutea_L,FMA:58639,FMA:261238,Left macula lutea,Humor of left vitreous body
